RETURN,QTY,SALES,DISTINCT_CATEGORIES,ENTROPY_CATEGORIES,DISTINCT_PRODUCTS,ENTROPY_PRODUCTS,RECORD,FIT,SEASON,ORDER_DATE,DISCOUNT,FREESHIPPING,PAYMENT,SHIPPING_FEES,SEX,COUNTRY,PREVIOUS_RETURNS,PREVIOUS_TRANSACTIONS,train
0,2,244.5,2,1.0,2,1.0,2,5,20133,2013-08-01,1,0,Credit card,21,F,Russian Federation,0,3,1
0,1,106.0,1,1.0,1,1.0,1,2,1201,2014-07-31,1,0,Paypal,10,F,Poland,0,0,0
0,1,118.0,1,1.0,1,1.0,1,2,1201,2014-05-22,0,0,Credit card,10,F,Belgium,0,1,0
0,1,89.0,1,1.0,1,1.0,1,3,20123,2012-01-16,1,0,Cash,7,F,Italy,1,8,0
1,1,125.92222222222222,1,1.0,1,1.0,1,3,20102,2011-01-27,1,1,Cash,0,F,Italy,2,6,0
0,1,198.0,1,1.0,1,1.0,1,2,20123,2012-01-09,1,0,Credit card,7,F,Italy,0,0,0
0,1,46.0,1,1.0,1,1.0,1,3,20091,2009-08-31,1,0,Cash,10,F,Italy,0,0,0
1,3,383.34,3,1.0,3,1.0,3,3,20123,2012-06-26,1,1,Cash,0,F,Germany,4,6,0
0,1,156.0,1,1.0,1,1.0,1,2,20123,2012-10-10,0,0,Cash,7,F,Netherlands,6,22,0
1,4,214.85611111111112,3,0.75,3,0.75,4,6,20102,2010-12-07,1,0,Credit card,13,F,Germany,2,2,1
1,1,64.77307692307693,1,1.0,1,1.0,1,2,20102,2011-05-11,0,0,Credit card,10,F,Italy,0,4,0
0,1,272.0,1,1.0,1,1.0,1,3,20133,2013-04-02,0,0,Cash,7,F,Altro Europa,0,42,0
0,1,192.5,1,1.0,1,1.0,1,2,20102,2010-12-22,1,0,Paypal,7,F,Germany,1,4,0
0,2,41.6,2,1.0,2,1.0,2,2,20133,2013-07-18,1,0,Paypal,10,M,Italy,0,0,0
0,3,66.0,2,0.6666666666666666,3,1.0,3,2,20102,2011-06-23,1,1,Credit card,0,F,Denmark,3,10,0
0,2,128.0,2,1.0,2,1.0,2,4,20102,2011-07-22,1,0,Amex,11,F,Italy,0,0,1
0,1,164.5,1,1.0,1,1.0,1,2,20133,2013-07-09,1,0,Cash,10,F,France,0,2,1
0,1,24.5,1,1.0,1,1.0,1,2,20102,2011-07-08,1,0,Cash,7,F,Italy,0,3,0
0,6,967.0,3,0.5,6,1.0,6,14,20091,2009-05-26,0,0,Credit card,15,M,France,0,1,1
1,1,101.41666666666669,1,1.0,1,1.0,1,3,20102,2011-07-29,1,1,Credit card,0,F,Poland,0,3,0
0,4,157.2,2,0.5,4,1.0,4,6,20123,2012-01-11,1,0,Credit card,10,F,Italy,0,2,1
1,3,213.56,1,0.3333333333333333,2,0.6666666666666666,3,0,1201,2014-04-24,0,1,Credit card,0,F,Italy,0,0,0
0,3,432.0,3,1.0,3,1.0,3,7,20091,2009-03-24,0,1,Credit card,0,F,Italy,0,5,1
0,1,68.5,1,1.0,1,1.0,1,3,20102,2011-01-21,1,0,Credit card,7,F,Italy,0,3,1
1,2,343.13166666666666,2,1.0,2,1.0,2,4,1201,2013-12-05,0,0,Cash,8,F,Italy,0,0,0
0,1,364.0,1,1.0,1,1.0,1,2,20113,2011-11-17,0,0,Credit card,10,M,Altro Europa,0,0,1
0,1,28.0,1,1.0,1,1.0,1,0,20101,2010-06-07,0,0,Cash,7,F,Italy,0,1,0
0,1,40.0,1,1.0,1,1.0,1,2,20102,2011-07-29,1,1,Amex,0,F,Italy,0,0,0
1,2,324.85645161290324,1,0.5,2,1.0,2,6,20101,2010-04-08,0,0,Credit card,21,F,United States,0,0,0
0,1,85.5,1,1.0,1,1.0,1,2,20123,2012-08-21,1,0,Cash,10,F,Netherlands,0,3,0
0,1,142.0,1,1.0,1,1.0,1,2,1201,2014-06-18,0,0,Cash,7,F,Italy,0,0,0
1,3,305.4273148148148,3,1.0,3,1.0,3,6,20123,2012-07-25,1,1,Cash,0,F,Italy,0,2,0
0,2,342.0,1,0.5,2,1.0,2,4,1201,2014-04-24,0,1,Paypal,0,F,United Kingdom,0,0,1
1,5,571.8169291954807,4,0.8,4,0.8,5,11,20113,2011-12-20,1,0,Credit card,11,M,France,9,14,1
0,2,125.0,2,1.0,2,1.0,2,2,20123,2012-07-12,0,0,Credit card,10,M,Altro Europa,0,0,0
0,1,102.0,1,1.0,1,1.0,1,2,20102,2011-02-01,1,1,Amex,0,F,Germany,0,0,0
0,2,202.0,2,1.0,2,1.0,2,5,20123,2012-04-30,0,1,Credit card,0,F,United Kingdom,1,4,0
0,1,198.0,1,1.0,1,1.0,1,3,20102,2011-03-29,0,0,Cash,7,F,Italy,0,0,0
0,1,116.0,1,1.0,1,1.0,1,2,20102,2011-02-03,0,0,Cash,10,F,Italy,0,43,0
0,1,163.0,1,1.0,1,1.0,1,3,1201,2014-08-07,0,0,Credit card,10,M,Germany,0,3,1
0,1,134.0,1,1.0,1,1.0,1,2,1201,2014-06-16,0,0,Amex,10,F,Italy,0,0,1
0,2,124.0,1,0.5,2,1.0,2,0,20123,2012-03-26,0,0,Credit card,8,M,Austria,3,4,1
0,1,145.5,1,1.0,1,1.0,1,3,20102,2011-02-18,1,0,Credit card,10,F,Germany,3,4,0
1,1,101.05454545454545,1,1.0,1,1.0,1,2,20123,2012-12-20,1,1,Paypal,0,F,Germany,25,28,1
0,1,229.0,1,1.0,1,1.0,1,2,20102,2010-10-25,0,0,Credit card,7,F,Denmark,0,0,1
0,1,44.4,1,1.0,1,1.0,1,0,20102,2011-06-24,1,0,Cash,7,F,Altro Europa,0,23,0
0,1,60.0,1,1.0,1,1.0,1,0,1201,2014-03-17,0,1,Cash,0,M,Italy,0,0,1
0,1,198.0,1,1.0,1,1.0,1,3,20123,2012-05-14,0,1,Credit card,0,F,Italy,0,0,1
1,3,273.7225806451613,2,0.6666666666666666,2,0.6666666666666666,3,8,1201,2014-01-22,1,0,Cash,8,F,Italy,0,3,1
0,1,204.0,1,1.0,1,1.0,1,3,20123,2012-03-29,0,0,Cash,7,F,France,0,4,0
0,2,135.0,2,1.0,2,1.0,2,5,20123,2012-07-25,1,0,Paypal,8,F,Poland,1,1,0
0,1,77.5,1,1.0,1,1.0,1,2,20102,2011-07-12,1,1,Cash,0,F,Germany,4,9,1
0,1,111.0,1,1.0,1,1.0,1,3,20102,2011-08-04,1,0,Credit card,10,F,United Kingdom,0,0,1
0,5,342.4,4,0.8,5,1.0,5,11,20102,2011-07-05,1,0,Paypal,14,F,Italy,1,6,0
0,1,44.8,1,1.0,1,1.0,1,2,20113,2011-11-21,1,0,Credit card,10,F,Italy,0,0,0
0,1,155.4,1,1.0,1,1.0,1,3,20123,2012-12-27,1,0,Cash,7,F,Poland,9,47,0
0,1,98.0,1,1.0,1,1.0,1,2,20113,2011-11-07,0,0,Paypal,7,F,Italy,16,42,0
1,2,441.6455223880597,1,0.5,1,0.5,2,4,20123,2012-02-20,1,0,Cash,7,M,Altro Europa,0,1,0
0,1,11.1,1,1.0,1,1.0,1,3,20102,2011-03-08,1,0,Credit card,7,F,United Kingdom,0,3,0
0,1,30.8,1,1.0,1,1.0,1,2,20113,2011-09-06,1,1,Cash,0,F,Altro Europa,28,37,0
0,1,24.6,1,1.0,1,1.0,1,2,20102,2011-03-02,1,1,Cash,0,F,Italy,10,65,0
1,2,610.6952941176471,1,0.5,1,0.5,2,4,20102,2010-11-24,1,0,Credit card,7,F,Poland,0,0,0
1,3,113.00645161290322,2,0.6666666666666666,3,1.0,3,3,20092,2010-02-22,0,1,Credit card,0,F,Italy,1,7,0
0,1,574.0,1,1.0,1,1.0,1,2,20123,2012-03-19,0,0,Credit card,20,F,Russian Federation,0,0,0
1,5,533.045325203252,3,0.6,5,1.0,5,11,20133,2013-07-22,1,0,Credit card,14,F,Germany,2,3,0
0,1,174.0,1,1.0,1,1.0,1,2,20113,2011-08-29,1,0,Credit card,7,M,Italy,0,0,0
1,2,163.86363636363637,2,1.0,2,1.0,2,5,20123,2012-07-18,1,0,Credit card,8,F,Germany,0,2,0
0,8,704.0,5,0.625,7,0.875,8,10,20113,2011-10-31,0,0,Credit card,27,M,Russian Federation,0,5,0
0,2,401.4,1,0.5,2,1.0,2,4,20102,2010-11-04,1,0,Credit card,8,M,Italy,8,170,0
0,1,92.0,1,1.0,1,1.0,1,2,20123,2012-02-14,0,0,Paypal,7,F,Altro Europa,0,2,1
0,2,95.0,2,1.0,2,1.0,2,4,20102,2011-01-28,1,1,Credit card,0,F,Poland,0,4,0
0,1,142.0,1,1.0,1,1.0,1,2,1201,2014-07-15,0,0,Credit card,10,F,Italy,1,2,0
0,3,251.0,2,0.6666666666666666,3,1.0,3,7,20123,2012-01-17,1,0,Cash,9,F,Italy,1,10,1
0,1,89.0,1,1.0,1,1.0,1,0,20123,2012-05-11,0,0,Cash,7,F,Italy,0,2,0
0,1,290.0,1,1.0,1,1.0,1,2,20123,2012-12-21,0,0,Credit card,10,F,France,0,0,0
0,1,90.0,1,1.0,1,1.0,1,3,20102,2011-07-14,1,0,Cash,7,F,Germany,0,0,1
0,2,91.2,2,1.0,2,1.0,2,4,20102,2011-03-03,1,0,Credit card,8,F,Italy,2,7,0
0,2,166.0,1,0.5,2,1.0,2,6,20123,2012-07-10,1,0,Cash,8,M,Italy,0,4,1
0,2,143.0,1,0.5,2,1.0,2,4,20123,2012-03-05,1,0,Credit card,8,F,Italy,0,12,1
0,1,221.0,1,1.0,1,1.0,1,3,1201,2014-01-23,1,0,Credit card,7,F,Italy,0,1,1
1,2,373.44505494505495,2,1.0,2,1.0,2,4,20133,2013-01-10,1,0,Credit card,8,F,Belgium,1,2,0
0,1,39.5,1,1.0,1,1.0,1,2,20092,2009-12-24,1,0,Cash,7,F,Italy,0,0,0
0,1,71.0,1,1.0,1,1.0,1,2,20101,2010-03-11,0,0,Cash,7,F,Italy,0,1,0
0,1,212.0,1,1.0,1,1.0,1,2,20102,2010-12-09,0,1,Credit card,0,F,Italy,0,4,1
0,1,44.0,1,1.0,1,1.0,1,0,20102,2011-02-07,0,0,Cash,7,F,Italy,0,0,0
0,1,194.0,1,1.0,1,1.0,1,2,20092,2010-01-22,0,1,Credit card,0,F,Italy,10,37,0
1,2,287.3188888888889,1,0.5,1,0.5,2,6,20123,2012-02-15,1,0,Credit card,8,F,Germany,1,1,0
1,5,96.61111111111113,2,0.4,5,1.0,5,2,20092,2009-11-23,1,1,Cash,0,F,Italy,1,3,0
0,1,56.0,1,1.0,1,1.0,1,0,20092,2010-01-20,1,0,Cash,7,F,Italy,0,0,1
0,1,108.0,1,1.0,1,1.0,1,3,20113,2011-12-10,1,0,Credit card,7,F,Germany,1,10,1
0,1,74.0,1,1.0,1,1.0,1,2,20101,2010-07-15,1,0,Credit card,7,F,Italy,14,59,0
0,4,128.0,2,0.5,4,1.0,4,6,20102,2011-08-01,1,0,Cash,10,F,Altro Europa,2,17,0
1,1,174.21351351351345,1,1.0,1,1.0,1,3,1201,2014-03-19,0,0,Paypal,10,F,Germany,0,0,0
0,1,114.4,1,1.0,1,1.0,1,2,20133,2013-05-27,1,1,Credit card,0,F,Altro Europa,0,4,0
0,3,123.0,3,1.0,3,1.0,3,6,20101,2010-07-13,1,1,Credit card,0,F,Italy,0,3,0
0,4,367.0,3,0.75,4,1.0,4,6,20133,2013-03-22,0,0,Paypal,10,F,Denmark,1,1,0
1,2,447.47,1,0.5,2,1.0,2,4,20092,2009-12-21,1,0,Cash,6,M,Germany,0,0,0
1,1,173.94210526315788,1,1.0,1,1.0,1,2,1201,2014-06-19,1,0,Credit card,10,F,Germany,0,0,1
0,1,176.0,1,1.0,1,1.0,1,3,20102,2011-03-23,0,0,Paypal,7,F,Netherlands,6,15,0
1,3,258.9879310344828,2,0.6666666666666666,3,1.0,3,6,20133,2013-03-01,1,1,Paypal,0,F,Germany,4,6,0
0,2,253.0,1,0.5,2,1.0,2,4,20123,2012-10-19,0,0,Credit card,8,F,Germany,0,0,0
1,13,589.2870448179273,6,0.4615384615384615,12,0.923076923076923,13,30,20123,2012-01-19,1,0,Cash,21,F,Netherlands,0,0,1
0,4,268.0,3,0.75,4,1.0,4,9,20101,2010-04-08,0,0,Cash,10,F,Italy,0,0,0
0,1,119.0,1,1.0,1,1.0,1,3,20113,2011-09-08,1,0,Credit card,7,F,Italy,0,0,0
0,1,126.0,1,1.0,1,1.0,1,3,20123,2012-09-10,0,0,Credit card,7,F,Germany,0,0,0
0,1,98.0,1,1.0,1,1.0,1,2,1201,2014-01-15,0,0,Credit card,7,F,Italy,0,0,1
0,1,107.0,1,1.0,1,1.0,1,2,20113,2011-10-11,0,1,Credit card,0,M,Belgium,0,0,1
0,1,55.0,1,1.0,1,1.0,1,0,20123,2012-10-08,0,0,Cash,7,F,Germany,6,31,0
1,7,585.670882740448,4,0.5714285714285714,6,0.8571428571428571,7,13,20101,2010-07-13,1,0,Credit card,16,F,Netherlands,8,8,0
1,3,130.67777777777778,2,0.6666666666666666,2,0.6666666666666666,3,4,20133,2013-01-24,1,1,Credit card,0,M,Austria,11,53,1
0,1,97.75,1,1.0,1,1.0,1,2,20102,2010-11-02,1,0,Cash,7,F,Netherlands,24,38,0
0,1,65.0,1,1.0,1,1.0,1,2,20113,2011-12-13,0,0,Credit card,7,F,Italy,0,3,1
0,1,74.0,1,1.0,1,1.0,1,2,20123,2012-07-03,1,0,Credit card,7,F,Netherlands,1,3,0
0,1,171.0,1,1.0,1,1.0,1,3,1201,2014-02-24,0,0,Paypal,10,F,Altro Europa,0,0,1
0,1,109.0,1,1.0,1,1.0,1,3,20102,2011-07-14,1,0,Cash,10,F,Italy,0,61,0
0,1,54.0,1,1.0,1,1.0,1,2,20102,2011-08-02,1,1,Cash,0,F,France,0,8,0
0,2,153.0,2,1.0,2,1.0,2,4,20123,2012-02-20,1,0,Cash,8,F,Italy,0,1,0
1,2,242.80714285714282,2,1.0,2,1.0,2,4,1201,2013-08-06,1,1,Credit card,0,F,Germany,0,0,1
1,1,300.23333333333335,1,1.0,1,1.0,1,2,20123,2012-01-24,1,0,Paypal,10,M,Austria,0,0,0
0,1,55.0,1,1.0,1,1.0,1,0,20101,2010-04-12,0,0,Cash,7,F,Netherlands,7,17,0
0,2,218.0,2,1.0,2,1.0,2,4,20123,2012-07-26,1,0,Credit card,11,M,Italy,0,0,1
0,1,266.0,1,1.0,1,1.0,1,2,20123,2012-01-09,1,0,Credit card,7,F,Italy,0,0,0
0,1,34.0,1,1.0,1,1.0,1,2,20101,2010-07-13,1,0,Cash,7,F,Altro Europa,0,0,1
1,1,53.525,1,1.0,1,1.0,1,2,20092,2010-02-02,1,0,Cash,7,F,Netherlands,5,15,0
1,2,521.0813953488372,1,0.5,1,0.5,2,6,20113,2011-09-09,0,0,Cash,7,F,Italy,31,50,0
1,2,300.50333333333333,1,0.5,1,0.5,2,6,1201,2014-05-15,0,0,Credit card,11,F,Poland,7,8,1
0,3,107.0,3,1.0,3,1.0,3,4,20092,2009-12-21,1,1,Credit card,0,F,Italy,0,7,1
0,1,87.0,1,1.0,1,1.0,1,2,20091,2009-04-02,0,0,Credit card,7,F,Italy,0,9,0
0,5,391.6,3,0.6,5,1.0,5,12,20101,2010-05-11,1,1,Credit card,0,F,Italy,0,3,0
0,2,164.5,2,1.0,2,1.0,2,3,1201,2014-07-07,1,0,Paypal,8,F,Italy,1,1,1
0,1,86.0,1,1.0,1,1.0,1,2,20101,2010-04-16,0,1,Cash,0,F,Italy,0,0,1
0,2,98.0,1,0.5,2,1.0,2,6,20102,2011-07-06,1,0,Cash,8,F,Italy,0,3,1
0,1,99.5,1,1.0,1,1.0,1,3,20102,2011-02-04,1,0,Credit card,7,F,Altro Europa,1,21,0
1,2,91.40267857142857,2,1.0,2,1.0,2,4,20133,2013-06-12,0,0,Paypal,10,M,Italy,0,6,0
0,2,144.0,2,1.0,2,1.0,2,5,20133,2013-01-30,1,1,Cash,0,F,Altro Europa,0,53,0
0,2,248.5,1,0.5,2,1.0,2,0,20123,2012-01-25,1,0,Cash,11,F,Netherlands,0,0,0
1,1,144.59285714285716,1,1.0,1,1.0,1,2,20102,2011-04-27,0,0,Paypal,10,F,Italy,6,10,0
0,5,687.0,3,0.6,5,1.0,5,10,20102,2011-03-18,0,0,Credit card,14,F,France,1,22,1
0,1,39.0,1,1.0,1,1.0,1,2,20102,2011-08-05,1,0,Cash,7,F,Italy,0,5,0
0,1,59.0,1,1.0,1,1.0,1,2,20113,2011-12-27,0,0,Paypal,7,M,Italy,0,0,0
0,2,252.6,2,1.0,2,1.0,2,4,20091,2009-01-26,1,0,Credit card,1,M,Italy,0,0,0
1,4,507.2411671087533,2,0.5,4,1.0,4,8,20133,2013-04-22,0,1,Credit card,0,F,Germany,19,19,0
0,1,41.2,1,1.0,1,1.0,1,3,20123,2012-09-17,1,0,Cash,7,F,Altro Europa,0,7,1
0,1,208.0,1,1.0,1,1.0,1,2,20133,2013-03-18,0,0,Paypal,7,F,Italy,1,2,1
0,1,64.0,1,1.0,1,1.0,1,2,20092,2010-02-15,1,0,Cash,7,F,Italy,0,2,0
0,1,145.0,1,1.0,1,1.0,1,2,20101,2010-03-31,0,1,Credit card,0,F,United Kingdom,0,1,1
1,3,182.87809523809528,2,0.6666666666666666,3,1.0,3,6,20092,2010-02-03,1,1,Cash,0,F,Germany,11,21,1
0,1,220.0,1,1.0,1,1.0,1,2,20133,2013-03-20,0,0,Paypal,7,F,Germany,5,14,0
1,1,73.33827160493827,1,1.0,1,1.0,1,2,20123,2012-05-11,0,0,Cash,7,F,Italy,35,47,0
0,1,47.0,1,1.0,1,1.0,1,3,20092,2010-03-01,0,0,Credit card,10,F,Altro Europa,0,0,0
0,1,148.0,1,1.0,1,1.0,1,2,1201,2014-03-04,0,0,Cash,7,F,Italy,1,8,1
0,1,87.0,1,1.0,1,1.0,1,3,20101,2010-07-22,1,0,Credit card,7,F,Italy,0,1,0
0,1,128.0,1,1.0,1,1.0,1,2,1201,2014-02-17,0,0,Credit card,10,F,Germany,0,0,0
1,2,285.5,2,1.0,2,1.0,2,4,20133,2013-07-25,1,1,Paypal,0,F,Germany,11,17,0
0,1,43.2,1,1.0,1,1.0,1,3,20113,2011-11-21,1,0,Paypal,7,F,Italy,2,10,0
0,2,128.0,1,0.5,2,1.0,2,4,20101,2010-09-07,0,0,Credit card,8,F,Italy,6,39,0
0,1,653.1,1,1.0,1,1.0,1,2,20113,2011-12-21,1,1,Paypal,0,F,Germany,0,0,0
0,2,213.0,2,1.0,2,1.0,2,3,20102,2010-11-11,0,0,Paypal,11,F,Italy,4,10,0
0,2,112.0,2,1.0,2,1.0,2,4,20113,2011-11-08,0,0,Cash,8,F,Italy,1,26,1
0,3,128.0,2,0.6666666666666666,3,1.0,3,8,20102,2011-03-29,0,0,Credit card,9,F,Germany,3,7,0
0,1,116.0,1,1.0,1,1.0,1,2,20133,2013-02-12,0,1,Credit card,0,F,Poland,2,11,0
0,2,128.2,2,1.0,2,1.0,2,5,20133,2013-02-22,1,0,Credit card,8,F,Italy,6,20,0
0,2,53.0,2,1.0,2,1.0,2,4,20102,2011-03-02,1,1,Cash,0,F,Italy,0,17,0
1,3,391.4522608695653,1,0.3333333333333333,2,0.6666666666666666,3,9,20113,2011-11-21,1,0,Credit card,9,F,Italy,0,1,0
0,1,119.0,1,1.0,1,1.0,1,2,20123,2012-04-04,0,0,Cash,7,F,Italy,0,1,0
0,1,241.0,1,1.0,1,1.0,1,3,20092,2010-01-11,0,0,Credit card,10,F,France,0,4,0
0,2,121.6,2,1.0,2,1.0,2,2,20133,2013-03-04,1,1,Cash,0,F,Poland,30,135,0
0,2,384.0,2,1.0,2,1.0,2,4,1201,2014-03-27,0,0,Credit card,21,F,Russian Federation,0,0,0
0,1,95.5,1,1.0,1,1.0,1,2,1201,2013-08-14,1,0,Credit card,10,F,Altro Europa,0,0,0
1,1,80.1948275862069,1,1.0,1,1.0,1,2,20123,2012-02-09,1,0,Paypal,7,M,Germany,7,12,0
1,2,403.03214285714284,1,0.5,2,1.0,2,0,20102,2011-01-24,1,0,Cash,8,F,Italy,5,14,0
0,2,220.05,1,0.5,2,1.0,2,0,20091,2009-06-22,1,1,Cash,0,F,Italy,0,2,1
0,2,343.0,2,1.0,2,1.0,2,5,20133,2013-02-15,0,0,Credit card,8,F,United Kingdom,0,0,0
0,1,105.5,1,1.0,1,1.0,1,2,20133,2013-02-06,1,0,Credit card,10,M,France,0,0,0
0,1,264.8,1,1.0,1,1.0,1,3,20102,2010-11-24,1,0,Cash,7,F,Poland,2,12,1
0,1,389.0,1,1.0,1,1.0,1,3,1201,2013-11-07,0,0,Amex,20,F,United States,0,2,1
0,1,88.0,1,1.0,1,1.0,1,1,1201,2014-03-07,0,0,Credit card,7,F,Italy,0,0,0
0,1,96.0,1,1.0,1,1.0,1,2,20091,2009-08-27,1,0,Credit card,10,F,Netherlands,0,0,1
0,2,100.1,2,1.0,2,1.0,2,2,20113,2011-12-19,1,0,Paypal,8,F,Italy,1,4,0
1,2,440.1223684210526,2,1.0,2,1.0,2,4,20101,2010-04-21,0,0,Cash,11,F,Italy,0,4,0
0,1,119.0,1,1.0,1,1.0,1,3,20133,2013-03-11,0,0,Credit card,10,F,Italy,5,10,0
0,1,45.6,1,1.0,1,1.0,1,2,20113,2011-12-30,1,0,Cash,7,F,Italy,1,4,0
0,1,132.0,1,1.0,1,1.0,1,2,20102,2011-01-10,1,0,Paypal,10,M,Italy,0,0,0
0,1,89.0,1,1.0,1,1.0,1,3,20123,2012-01-16,1,1,Amex,0,F,Italy,0,2,0
1,5,341.67868571428573,3,0.6,4,0.8,5,10,20123,2012-01-09,1,0,Cash,10,F,Italy,5,23,0
0,1,76.0,1,1.0,1,1.0,1,0,1201,2014-03-25,0,0,Paypal,10,F,Altro Europa,0,0,0
0,1,82.6,1,1.0,1,1.0,1,3,1201,2014-01-08,1,0,Amex,7,F,Italy,0,0,1
0,7,252.5,3,0.42857142857142855,7,1.0,7,3,20113,2011-12-19,1,0,Credit card,13,F,Italy,4,24,1
1,1,63.97045454545454,1,1.0,1,1.0,1,3,20102,2011-02-08,1,1,Cash,0,F,Germany,0,0,0
0,1,149.0,1,1.0,1,1.0,1,3,20133,2013-01-18,1,0,Cash,7,F,Italy,0,6,0
0,4,84.8,2,0.5,3,0.75,3,0,20113,2011-11-18,1,0,Credit card,10,F,Italy,1,5,1
0,1,81.2,1,1.0,1,1.0,1,3,20102,2011-02-11,1,0,Credit card,7,F,Belgium,1,4,1
0,1,215.0,1,1.0,1,1.0,1,1,1201,2013-10-14,0,0,Credit card,10,F,Italy,0,0,0
0,3,200.0,2,0.6666666666666666,2,0.6666666666666666,3,7,20123,2012-03-22,0,0,Paypal,9,F,Italy,0,5,0
0,2,282.0,2,1.0,2,1.0,2,5,1201,2013-09-13,0,0,Credit card,11,F,Germany,0,0,1
1,3,325.68095238095236,3,1.0,3,1.0,3,8,20101,2010-07-21,1,1,Credit card,0,F,Germany,3,3,0
1,3,231.9636363636364,2,0.6666666666666666,3,1.0,3,2,20113,2011-09-20,1,1,Credit card,0,F,Netherlands,0,0,1
0,1,246.0,1,1.0,1,1.0,1,2,20102,2010-11-05,0,0,Credit card,7,F,Germany,1,1,0
0,1,20.8,1,1.0,1,1.0,1,2,20102,2011-08-18,1,1,Paypal,0,F,Italy,1,71,0
0,1,58.0,1,1.0,1,1.0,1,1,20101,2010-03-02,0,0,Credit card,7,M,France,0,1,1
0,5,265.0,1,0.2,5,1.0,5,15,20102,2011-07-19,1,0,Credit card,11,F,Italy,1,5,1
0,3,200.4,3,1.0,3,1.0,3,7,20133,2013-02-12,1,0,Cash,9,M,Altro Europa,3,6,1
1,2,156.12875,2,1.0,2,1.0,2,3,20123,2012-01-31,1,1,Credit card,0,F,Belgium,0,3,0
0,1,52.0,1,1.0,1,1.0,1,2,20102,2011-06-03,0,0,Cash,7,F,Italy,0,2,0
0,3,172.5,3,1.0,3,1.0,3,4,20133,2013-01-29,1,1,Paypal,0,M,Italy,0,4,0
0,3,491.5,2,0.6666666666666666,3,1.0,3,8,20113,2011-12-12,1,0,Credit card,12,F,Germany,0,26,0
0,1,187.0,1,1.0,1,1.0,1,1,1201,2013-08-19,0,0,Credit card,20,F,United States,0,0,0
1,1,126.18095238095238,1,1.0,1,1.0,1,3,20102,2010-11-24,0,1,Cash,0,F,Germany,1,9,0
0,3,449.0,1,0.3333333333333333,3,1.0,3,9,20102,2011-04-04,0,0,Credit card,12,M,Germany,0,0,0
0,1,108.0,1,1.0,1,1.0,1,2,20092,2009-11-06,0,0,Credit card,7,F,Poland,0,2,0
0,1,386.0,1,1.0,1,1.0,1,2,20102,2010-11-18,0,0,Cash,10,M,Germany,13,13,0
0,1,714.0,1,1.0,1,1.0,1,2,20113,2011-09-08,0,0,Credit card,10,F,Poland,0,0,0
0,4,360.0,2,0.5,4,1.0,4,4,20123,2012-04-04,0,0,Credit card,10,F,Italy,12,62,0
1,1,121.15714285714287,1,1.0,1,1.0,1,2,1201,2014-01-17,1,0,Cash,10,F,Austria,0,0,0
1,1,128.9767857142857,1,1.0,1,1.0,1,2,1201,2014-03-03,0,0,Paypal,10,F,Germany,0,0,0
0,1,102.0,1,1.0,1,1.0,1,2,20101,2010-08-03,1,0,Credit card,7,F,France,0,0,1
0,2,448.0,2,1.0,2,1.0,2,5,20092,2010-01-05,0,0,Credit card,11,F,Italy,0,0,0
1,1,162.6609375,1,1.0,1,1.0,1,3,20101,2010-08-05,1,0,Cash,7,F,France,0,0,0
0,2,79.1,2,1.0,2,1.0,2,3,20091,2009-07-16,1,0,Credit card,8,M,Altro Europa,0,0,1
0,1,37.0,1,1.0,1,1.0,1,2,20123,2012-02-17,1,0,Credit card,7,M,France,0,2,0
1,1,234.666875,1,1.0,1,1.0,1,3,20133,2013-01-04,1,0,Credit card,10,F,Germany,0,2,0
1,2,257.795202020202,1,0.5,2,1.0,2,6,20133,2013-03-27,0,0,Credit card,8,F,Germany,1,4,0
1,3,301.825,1,0.3333333333333333,1,0.3333333333333333,3,6,20133,2013-01-29,0,0,Cash,8,F,Italy,1,20,1
0,1,71.5,1,1.0,1,1.0,1,0,20123,2012-07-31,1,1,Paypal,0,F,Italy,0,6,1
1,2,162.16086956521738,1,0.5,1,0.5,2,4,20102,2011-06-01,0,0,Cash,7,F,Italy,0,0,0
0,2,66.0,1,0.5,2,1.0,2,0,20102,2011-07-22,1,0,Cash,8,M,Italy,1,2,1
0,1,198.0,1,1.0,1,1.0,1,0,1201,2013-08-20,0,0,Paypal,7,F,Italy,0,0,0
1,3,88.75757575757574,1,0.3333333333333333,3,1.0,3,0,20123,2012-07-02,1,1,Paypal,0,M,Belgium,11,83,0
1,2,115.53333333333332,1,0.5,1,0.5,2,4,20101,2010-04-19,0,1,Cash,0,F,Italy,0,7,0
0,5,381.0,2,0.4,5,1.0,5,10,20102,2011-03-08,0,0,Paypal,14,M,Belgium,9,37,0
0,1,89.5,1,1.0,1,1.0,1,2,20123,2012-02-01,1,0,Cash,10,F,Italy,0,0,1
1,1,259.5833333333333,1,1.0,1,1.0,1,2,1201,2013-10-14,0,1,Credit card,0,F,Netherlands,0,0,0
0,1,197.0,1,1.0,1,1.0,1,3,1201,2013-10-11,0,1,Cash,0,F,Italy,0,1,0
1,2,199.43529411764703,2,1.0,2,1.0,2,4,20133,2013-04-08,0,0,Paypal,8,F,France,9,16,0
1,4,501.3152941176471,4,1.0,4,1.0,4,10,1201,2014-02-24,1,0,Cash,10,F,Italy,1,2,0
1,5,352.1897619047619,2,0.4,4,0.8,5,10,1201,2014-02-10,1,1,Paypal,0,F,Germany,2,2,0
